Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  10uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,18.691450,23.690551,26.766350,2.532806,1.149049,14.182222,3.569118,44.547727,
,6.035528,36.070569,14.688839,1.279997,30.835425,22.366968,NaN,NaN,
,29.125263,28.957299,56.894857,5.200624,32.869375,22.818611,1.895794,1.676968,
,22.301043,31.867681,24.329008,2.860015,23.220317,34.261221,9.476579,33.054122,
,3.283247,5.783823,4.209921,8.254488,2.563601,2.640684,6.469903,1.693936,
,8.038952,4.001367,12.647299,NaN,5.016016,8.316600,7.581884,5.510441,


    Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,97.009350,95.200408,97.559220,97.571057,98.518672,94.327350,94.383633,99.374771,
B SEM,1.079872,1.863503,1.601439,1.394061,0.675729,3.064412,4.948519,0.269098,
B Replicates,97.347480,99.958229,96.857749,NaN,92.872117,99.101589,39.973440,99.180328,
,99.029126,99.942063,100.000000,89.585097,99.877451,96.181384,98.009683,100.000000,
,88.338192,100.000000,97.371429,88.908607,99.469496,NaN,99.782016,98.122066,
,92.361111,90.958904,99.304348,99.931834,98.704358,NaN,99.623858,NaN,
,100.000000,99.844720,99.693408,100.000000,96.974281,98.897059,100.000000,99.935191,
,99.644128,81.337047,100.000000,99.285714,100.000000,100.000000,99.324831,99.203187,
,99.904306,94.807788,98.113208,100.000000,95.056497,97.990726,99.361622,99.883856,
,99.891921,88.026383,100.000000,98.719647,99.949135,80.863592,99.583333,NaN,
,95.170604,99.966844,99.363868,100.000000,99.943375,100.000000,99.403579,97.644603,
,94.319938,100.000000,100.000000,99.666667,99.541779,99.977778,99.102947,99.851742,
,99.888988,99.123616,80.286738,99.613003,99.912204,98.128898,98.934426,100.000000,
,98.216409,88.439306,99.719888,NaN,99.923372,72.132472,99.503859,99.926740,


    Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.720946,1.121241,1.083671,0.804513,1.208601,1.070508,0.846978,0.815536,
B SEM,0.209570,0.129693,0.155871,0.113623,0.143376,0.133939,0.131305,0.230136,
B Replicates,0.824114,1.243974,0.734994,NaN,1.816833,0.809514,0.555881,0.973897,
,0.436720,1.542677,NaN,0.516943,0.809309,0.688000,1.427698,0.336353,
,NaN,0.568069,0.401019,0.816795,0.650192,NaN,1.047254,NaN,
,0.025366,0.441919,1.350548,0.891056,1.269482,NaN,0.941485,NaN,
,0.567930,1.060729,1.042085,1.474798,0.879944,1.306491,0.023962,1.486078,
,NaN,NaN,2.042131,0.506985,1.617830,1.622288,0.804951,NaN,
,0.655218,1.532129,0.603981,0.955398,NaN,1.093170,1.353754,NaN,
,0.198889,1.478380,0.847258,0.402128,1.720594,1.309739,NaN,NaN,
,2.123598,0.985062,1.278769,1.127781,0.863941,1.715080,0.742914,0.039928,
,1.643862,1.614122,1.887348,0.351144,1.912755,1.021123,1.365396,1.485436,
,0.427278,0.574195,0.746252,1.002107,1.025170,0.747318,0.575938,0.224486,
,0.306484,1.292391,0.985993,NaN,0.728562,0.392359,0.477528,1.162574,


    Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.988026,1.786813,0.762298,0.308866,0.860652,1.125704,0.473038,1.145791,
B SEM,0.348793,0.671153,0.211468,0.048963,0.261206,0.238176,0.108069,0.797118,
B Replicates,0.827876,0.251297,0.033331,NaN,0.115181,0.105777,0.372064,0.154190,
,0.845123,0.361077,NaN,0.395809,NaN,NaN,0.745867,0.076361,
,NaN,0.157539,0.107930,0.351887,0.088766,NaN,0.226923,NaN,
,NaN,NaN,0.377126,0.533650,0.289493,NaN,0.342652,NaN,
,0.535035,1.649484,1.186723,0.352763,0.589402,0.220374,NaN,1.634801,
,NaN,NaN,0.757824,0.152290,2.107916,1.583862,0.219463,NaN,
,1.956879,6.505901,0.418179,0.223182,NaN,1.647408,0.166500,NaN,
,0.155941,3.428591,1.103359,0.016828,1.915739,1.363829,NaN,NaN,
,0.561639,1.743675,1.254076,0.372212,NaN,1.376893,0.344611,0.307950,
,3.375109,3.516946,2.421458,0.222283,1.186294,1.641767,0.526922,5.750876,
,0.096748,0.079287,0.160034,0.467757,0.202032,0.272752,0.469003,0.014055,
,0.537883,0.174330,0.565239,NaN,1.251049,1.918677,1.316377,0.082306,


    Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.775012,0.787008,0.834587,0.727348,0.780971,0.643927,0.802701,0.686724,
B SEM,0.027898,0.043370,0.023003,0.062238,0.027273,0.094007,0.039248,0.094313,
B Replicates,0.831794,0.893573,0.848760,0.161668,0.829334,0.924395,0.454796,0.833465,
,0.823925,0.894196,0.937755,0.807637,0.802891,0.595412,0.899163,0.708795,
,0.521115,0.797789,0.834667,0.713678,0.784792,0.000000,0.791150,0.717892,
,0.731133,0.769777,0.767599,0.799653,0.666137,0.000000,0.932877,0.000000,
,0.696843,0.716882,0.671792,0.932889,0.751559,0.554114,0.897716,0.865390,
,0.787148,0.367637,0.752926,0.841811,0.862939,0.860389,0.938976,0.904928,
,0.772003,0.776353,0.817127,0.767184,0.603328,0.716587,0.732743,0.829065,
,0.858499,0.810497,0.850274,0.835293,0.813587,0.743986,0.824063,0.000000,
,0.868660,0.724304,0.932863,0.807439,0.894802,0.901676,0.781926,0.890825,
,0.768747,0.882111,0.938530,0.817755,0.761456,0.852284,0.887193,0.886844,
,0.868154,0.941006,0.818956,0.813805,0.918447,0.919486,0.679062,0.799242,
,0.772122,0.869971,0.843799,0.429359,0.682378,0.658790,0.812750,0.804246,


    Area Under Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,19.405754,22.187946,23.243800,17.529414,19.080506,17.501488,26.810962,18.800545,
B SEM,5.019788,3.276336,3.395251,2.816894,3.580151,4.695540,4.106990,5.128613,
B Replicates,26.270238,44.228571,37.086905,0.129762,28.843452,41.717262,3.340476,20.087500,
,8.057738,25.813095,4.411905,16.752976,8.348214,7.398810,29.963690,10.301190,
,2.412500,16.758333,14.264286,10.801190,6.330357,0.000000,22.946429,6.701190,
,5.488095,6.463095,5.238095,31.297619,6.015476,0.000000,32.635714,0.000000,
,5.787500,24.739881,18.258929,16.072619,12.343452,4.001786,11.969048,19.775595,
,6.812500,1.488690,21.156548,19.038095,16.617857,19.729167,44.172024,15.120238,
,10.286905,15.991667,20.493452,20.026190,5.276190,12.422619,34.919048,11.228571,
,43.289881,19.507143,36.370238,25.090476,26.058333,6.902976,3.017857,0.000000,
,21.157738,25.795833,35.082143,28.637500,23.006548,33.932738,34.001786,51.179167,
,23.133929,27.183929,37.920833,21.065476,41.591071,46.458333,42.598214,16.880952,
,60.058929,32.747619,25.661905,21.035714,37.298810,28.013095,39.015476,56.482738,
,20.113095,25.537500,22.980357,0.405357,17.236310,9.441071,23.151786,17.849405,


    Full Width at Half Height of Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,11.666667,10.916667,14.416667,8.583333,15.916667,5.800000,14.666667,12.900000,
B SEM,1.039619,1.416667,1.208921,1.559226,1.453618,1.965254,1.024941,1.433333,
B Replicates,19.000000,18.000000,17.000000,14.000000,23.000000,15.000000,17.000000,20.000000,
,10.000000,17.000000,12.000000,9.000000,11.000000,9.000000,11.000000,11.000000,
,9.000000,3.000000,4.000000,3.000000,12.000000,NaN,11.000000,12.000000,
,12.000000,10.000000,14.000000,2.000000,10.000000,NaN,18.000000,NaN,
,8.000000,11.000000,14.000000,8.000000,20.000000,1.000000,11.000000,4.000000,
,9.000000,3.000000,11.000000,14.000000,15.000000,12.000000,13.000000,15.000000,
,9.000000,8.000000,15.000000,6.000000,15.000000,1.000000,13.000000,10.000000,
,10.000000,13.000000,16.000000,13.000000,15.000000,2.000000,14.000000,NaN,
,13.000000,10.000000,17.000000,18.000000,14.000000,1.000000,17.000000,12.000000,
,9.000000,11.000000,15.000000,10.000000,13.000000,1.000000,20.000000,11.000000,
,17.000000,10.000000,17.000000,5.000000,27.000000,1.000000,11.000000,17.000000,
,15.000000,17.000000,21.000000,1.000000,16.000000,15.000000,20.000000,17.000000,


    Full Width at Half Height of Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,42.833333,45.666667,63.333333,79.750000,61.750000,32.500000,85.250000,83.900000,
B SEM,9.387155,10.974718,10.289987,12.285200,10.647325,6.356536,8.917233,15.810299,
B Replicates,91.000000,128.000000,125.000000,35.000000,102.000000,69.000000,49.000000,79.000000,
,30.000000,81.000000,38.000000,73.000000,35.000000,28.000000,70.000000,33.000000,
,25.000000,26.000000,24.000000,56.000000,20.000000,NaN,26.000000,114.000000,
,25.000000,22.000000,29.000000,36.000000,20.000000,NaN,99.000000,NaN,
,17.000000,23.000000,81.000000,88.000000,82.000000,15.000000,93.000000,31.000000,
,31.000000,18.000000,33.000000,81.000000,39.000000,39.000000,73.000000,98.000000,
,28.000000,13.000000,86.000000,118.000000,59.000000,20.000000,124.000000,51.000000,
,27.000000,23.000000,48.000000,102.000000,80.000000,11.000000,62.000000,NaN,
,24.000000,20.000000,53.000000,112.000000,42.000000,21.000000,127.000000,151.000000,
,19.000000,32.000000,31.000000,160.000000,27.000000,17.000000,109.000000,24.000000,
,106.000000,62.000000,102.000000,92.000000,123.000000,44.000000,111.000000,166.000000,
,91.000000,100.000000,110.000000,4.000000,112.000000,61.000000,80.000000,92.000000,


    Synchrony Index
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Kreuz SPIKE Distance
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Percent Bursts with Start Electrode
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,59.761905,52.946428,55.338065,53.202381,52.281746,50.579004,61.681698,57.214286,
B SEM,6.860647,4.013232,6.006427,7.006828,6.300189,7.384305,6.090104,5.419165,
B Replicates,70.000000,50.000000,33.333333,NaN,50.000000,62.500000,25.000000,40.000000,
,50.000000,40.000000,100.000000,42.857143,66.666667,33.333333,83.333333,60.000000,
,100.000000,62.500000,37.500000,90.000000,75.000000,NaN,55.555556,50.000000,
,66.666667,66.666667,50.000000,40.000000,57.142857,NaN,42.857143,NaN,
,25.000000,71.428571,33.333333,60.000000,33.333333,50.000000,66.666667,57.142857,
,50.000000,50.000000,71.428571,75.000000,66.666667,33.333333,40.000000,100.000000,
,40.000000,33.333333,50.000000,33.333333,100.000000,50.000000,66.666667,50.000000,
,100.000000,60.000000,70.000000,37.500000,50.000000,50.000000,100.000000,NaN,
,75.000000,30.000000,50.000000,30.000000,33.333333,25.000000,72.727273,62.500000,
,33.333333,71.428571,38.461538,40.000000,28.571429,90.909091,50.000000,40.000000,
,50.000000,50.000000,80.000000,83.333333,33.333333,25.000000,55.555556,50.000000,
,57.142857,50.000000,50.000000,NaN,33.333333,85.714286,81.818182,62.500000,


    Burst Peak (Max Spikes per sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,3339.781746,2872.784392,3356.328856,2998.095238,3036.044974,2943.317100,2950.102213,3687.142857,
B SEM,204.642133,177.746749,205.167406,197.310207,201.055902,250.742980,326.915836,363.826430,
B Replicates,3200.000000,3250.000000,3444.444444,NaN,2750.000000,2750.000000,2000.000000,2300.000000,
,2500.000000,2600.000000,5000.000000,2714.285714,3000.000000,3000.000000,3166.666667,3800.000000,
,4000.000000,3625.000000,3500.000000,2100.000000,4000.000000,NaN,3111.111111,4500.000000,
,4000.000000,2666.666667,3000.000000,2333.333333,2857.142857,NaN,2571.428571,NaN,
,2000.000000,2285.714286,3166.666667,3800.000000,2666.666667,2250.000000,4000.000000,2571.428571,
,4500.000000,3000.000000,2857.142857,3500.000000,2166.666667,3500.000000,2900.000000,6000.000000,
,2800.000000,3555.555556,3750.000000,3500.000000,4500.000000,3833.333333,2083.333333,4500.000000,
,4000.000000,2000.000000,2800.000000,3000.000000,2833.333333,4000.000000,6000.000000,NaN,
,3125.000000,1800.000000,3250.000000,2400.000000,3666.666667,2937.500000,2727.272727,3625.000000,
,3250.000000,2857.142857,2307.692308,3800.000000,2214.285714,2090.909091,2700.000000,3200.000000,
,3416.666667,3333.333333,4200.000000,2833.333333,3111.111111,3500.000000,1777.777778,4000.000000,
,3285.714286,3500.000000,3000.000000,NaN,2666.666667,1571.428571,2363.636364,2375.000000,


    Time to Burst Peak (ms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,24.250000,28.083333,26.666667,25.200000,30.500000,24.400000,44.500000,33.000000,
B SEM,5.782844,5.768854,5.358134,4.642916,7.495453,6.635678,7.920055,5.418589,
B Replicates,36.500000,41.500000,38.500000,NaN,74.500000,70.500000,33.500000,40.500000,
,6.500000,13.500000,6.500000,21.500000,35.500000,8.500000,25.500000,8.500000,
,8.500000,16.500000,9.500000,31.500000,19.500000,NaN,16.500000,22.500000,
,10.500000,20.500000,54.500000,28.500000,8.500000,NaN,52.500000,NaN,
,51.500000,18.500000,6.500000,26.500000,13.500000,4.500000,49.500000,56.500000,
,70.500000,4.500000,24.500000,18.500000,84.500000,42.500000,10.500000,48.500000,
,12.500000,14.500000,38.500000,15.500000,12.500000,13.500000,78.500000,44.500000,
,19.500000,78.500000,14.500000,8.500000,14.500000,6.500000,34.500000,NaN,
,13.500000,32.500000,16.500000,26.500000,15.500000,23.500000,34.500000,20.500000,
,10.500000,45.500000,14.500000,13.500000,52.500000,24.500000,22.500000,14.500000,
,16.500000,18.500000,60.500000,61.500000,20.500000,10.500000,96.500000,22.500000,
,34.500000,32.500000,35.500000,NaN,14.500000,39.500000,79.500000,51.500000,


    Resistance - Avg (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Resistance - Std (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Number of Covered Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Weighted Mean Resistance (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


