Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  15uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,5.506672,18.326984,0.826009,3.972562,4.390350,NaN,4.421214,20.859650,
,22.768502,30.188600,14.230737,1.708696,4.082164,0.964878,3.172760,15.055700,
,11.557803,11.207642,46.625000,1.432661,18.832610,10.329342,3.077980,23.418854,
,19.461657,20.640051,44.923082,7.416449,2.161332,14.977553,4.198845,32.564579,
,20.364398,33.272504,11.721779,2.375822,16.738880,18.970317,13.539439,37.117003,
,31.257699,21.688357,47.861127,7.049799,16.142029,21.567578,1.836712,2.577143,
,14.847056,29.278522,23.303716,1.499305,33.751697,27.469382,8.272534,22.743027,
,2.862746,2.930621,3.108777,6.445283,2.211476,2.557377,7.947320,4.037492,
,4.729660,8.032857,7.471474,NaN,3.266305,10.391329,11.529109,4.249387,


    Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,96.249770,95.860106,97.877436,95.752269,98.044201,94.676459,91.715101,97.854191,
B SEM,1.494893,2.070136,0.937907,2.977354,0.759306,1.509252,6.274320,1.331085,
B Replicates,90.320471,100.000000,97.431716,NaN,95.094664,98.351195,29.537367,99.660042,
,98.923284,99.889197,99.808612,98.145604,93.346008,89.149888,NaN,99.860530,
,83.811802,100.000000,95.784314,91.160221,97.458300,85.279188,100.000000,99.027027,
,93.098160,98.754098,96.560847,99.926444,93.348801,88.324873,99.828620,83.678161,
,100.000000,99.967773,99.788966,99.067358,99.907919,97.385621,99.897959,99.371069,
,98.267717,78.852459,100.000000,99.686913,100.000000,100.000000,96.351931,99.358517,
,100.000000,98.258977,99.558499,100.000000,98.424797,99.257966,99.296600,97.431407,
,99.947132,83.053919,99.280000,99.070946,99.941793,90.790698,99.742268,99.901478,
,92.700000,97.154866,98.727273,99.904123,100.000000,96.700243,99.678870,96.231461,
,98.329156,99.486461,99.550017,99.870634,99.974366,99.967543,98.441882,99.886170,
,99.941979,99.798631,88.549840,99.455535,99.582712,98.839234,94.950088,99.969586,
,99.657534,95.104895,99.489144,66.987179,99.451052,92.071057,91.140530,99.874844,


    Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.035592,1.341121,0.705790,0.588794,0.946040,0.938299,0.836880,0.662022,
B SEM,0.177021,0.160294,0.123607,0.067271,0.145240,0.165735,0.092817,0.168485,
B Replicates,0.573959,0.929968,0.730682,NaN,0.761870,1.170674,NaN,0.433934,
,0.454342,1.695393,0.146601,0.599633,NaN,0.822562,NaN,0.083711,
,1.745151,1.661183,0.439885,0.630541,0.620855,NaN,1.172966,0.880684,
,0.565721,1.869901,0.007474,0.572429,1.076589,NaN,1.087541,NaN,
,0.658653,0.791526,0.962271,0.146195,0.922572,0.142663,0.688372,1.094369,
,1.366264,NaN,0.297107,0.614002,1.802998,1.566900,0.587562,0.824017,
,2.024459,1.897244,0.671926,0.617227,0.243862,1.076098,1.076275,0.653416,
,1.318360,1.695992,0.887188,0.719393,1.701253,1.034159,1.291952,0.170241,
,1.745229,0.872311,1.288258,0.802876,0.828798,1.773668,0.493791,0.101243,
,1.149207,1.683181,1.407483,0.323663,1.262613,1.018904,0.774715,1.944239,
,0.052385,0.304018,0.921665,0.861983,0.565688,0.247448,0.511007,0.195526,
,0.773376,1.351618,0.708945,NaN,0.619338,0.529913,0.684617,0.900858,


    Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,1.056895,2.113756,0.587412,0.244754,0.714365,0.990586,0.332348,0.361949,
B SEM,0.331983,0.769953,0.163435,0.055657,0.241131,0.325991,0.101569,0.120975,
B Replicates,0.537701,0.527612,0.635460,NaN,0.629402,0.435247,NaN,0.181692,
,0.073409,0.496062,NaN,0.212888,NaN,0.000000,NaN,NaN,
,3.723962,2.666669,0.138904,0.655369,0.517046,NaN,0.000000,NaN,
,0.103375,2.184894,0.147369,0.245765,0.524511,NaN,0.322612,NaN,
,0.716756,1.007259,0.634657,0.143822,0.088973,0.073842,0.000000,0.888988,
,0.770791,NaN,NaN,0.218305,2.856738,0.377808,0.000000,NaN,
,1.005380,3.918189,NaN,0.425040,0.153300,0.823985,0.371126,0.328794,
,0.526517,8.997935,1.020240,0.077047,0.903612,2.868048,0.056469,NaN,
,2.003354,1.406100,0.088178,0.157291,0.158013,2.747377,0.556937,0.330037,
,2.673920,1.587211,1.544149,0.071575,1.331374,1.097049,0.649108,0.696157,
,0.086323,0.135173,0.249721,0.240433,0.240799,0.364349,0.436788,0.075286,
,0.461252,0.324211,0.828034,NaN,0.454250,1.118155,0.930437,0.032687,


    Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.789501,0.786914,0.832583,0.760493,0.811833,0.735314,0.720526,0.822277,
B SEM,0.021134,0.044075,0.020965,0.068307,0.027170,0.039561,0.077109,0.024191,
B Replicates,0.724005,0.898163,0.872202,0.033247,0.923883,0.911670,0.432956,0.890816,
,0.834351,0.904936,0.831006,0.831270,0.785238,0.565330,0.000000,0.622272,
,0.787188,0.805123,0.798673,0.767606,0.848092,0.670412,0.802430,0.765884,
,0.776031,0.724903,0.717240,0.795516,0.709443,0.487937,0.943815,0.722146,
,0.734464,0.754347,0.701117,0.841482,0.735527,0.587269,0.837317,0.833783,
,0.797859,0.357786,0.784185,0.882500,0.848601,0.842519,0.844368,0.893365,
,0.824641,0.782181,0.859970,0.722979,0.605299,0.764139,0.767860,0.870914,
,0.882676,0.808793,0.821660,0.811576,0.853519,0.746429,0.938390,0.854375,
,0.856221,0.740114,0.937551,0.855528,0.875265,0.878298,0.837911,0.875344,
,0.657424,0.864557,0.912996,0.877044,0.766592,0.839090,0.892775,0.907302,
,0.892724,0.955655,0.881181,0.941096,0.915538,0.848418,0.671660,0.797934,
,0.706429,0.846415,0.873219,0.766073,0.874999,0.682257,0.676825,0.833192,


    Area Under Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,20.184425,25.417212,25.193701,18.888294,22.467708,16.731200,24.366270,24.623214,
B SEM,4.011586,3.905907,3.613967,2.792964,4.250520,3.452872,5.539422,5.546696,
B Replicates,17.357738,57.742262,36.070833,0.005952,37.162500,32.823214,2.072619,53.512500,
,8.469643,27.183929,14.239286,20.399405,5.345833,6.966667,0.000000,5.474405,
,9.850000,23.672024,17.843452,8.602976,12.577381,1.030357,26.708929,9.877976,
,13.118452,12.980357,6.066667,29.941667,9.720833,0.983929,58.416071,2.507143,
,8.091071,32.617857,32.401190,24.888690,9.958929,6.007738,15.830952,27.107143,
,14.541667,2.464881,13.758929,19.554167,12.968452,16.076190,12.183333,21.068452,
,16.910119,16.047024,11.565476,19.065476,16.065476,23.252381,33.766667,20.421429,
,46.060119,21.591071,29.429167,28.523810,24.391071,7.425595,16.258333,13.295238,
,21.242857,25.713690,32.136310,28.398810,28.456548,33.053571,22.695833,60.062500,
,23.832143,25.153571,36.574405,21.972619,41.976786,29.394048,57.368452,23.551190,
,50.068452,36.486905,47.586905,20.894643,52.349405,22.436310,36.317857,47.842857,
,12.670833,23.352976,24.651786,4.411310,18.639286,21.324405,10.776190,10.757738,


    Full Width at Half Height of Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,11.000000,11.166667,13.333333,9.833333,14.666667,6.500000,15.272727,12.916667,
B SEM,0.977008,1.353074,1.239094,1.589899,1.281177,1.932576,0.843056,1.422004,
B Replicates,14.000000,14.000000,19.000000,16.000000,23.000000,16.000000,11.000000,21.000000,
,9.000000,20.000000,14.000000,17.000000,10.000000,11.000000,NaN,11.000000,
,13.000000,9.000000,3.000000,7.000000,14.000000,7.000000,13.000000,9.000000,
,13.000000,9.000000,11.000000,5.000000,9.000000,3.000000,15.000000,11.000000,
,10.000000,13.000000,14.000000,11.000000,18.000000,1.000000,14.000000,3.000000,
,12.000000,3.000000,13.000000,13.000000,12.000000,12.000000,12.000000,13.000000,
,6.000000,8.000000,12.000000,5.000000,13.000000,1.000000,19.000000,17.000000,
,5.000000,12.000000,11.000000,5.000000,13.000000,1.000000,15.000000,15.000000,
,12.000000,10.000000,15.000000,17.000000,16.000000,1.000000,15.000000,10.000000,
,8.000000,13.000000,12.000000,7.000000,11.000000,1.000000,17.000000,10.000000,
,15.000000,6.000000,17.000000,14.000000,22.000000,4.000000,17.000000,17.000000,
,15.000000,17.000000,19.000000,1.000000,15.000000,20.000000,20.000000,18.000000,


    Full Width at Half Height of Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,42.916667,44.333333,64.583333,73.750000,60.416667,32.000000,83.727273,71.750000,
B SEM,9.606231,11.076410,11.133799,8.655988,9.735485,7.521686,10.137322,10.042429,
B Replicates,90.000000,125.000000,97.000000,19.000000,81.000000,97.000000,30.000000,74.000000,
,25.000000,96.000000,107.000000,71.000000,51.000000,32.000000,NaN,47.000000,
,22.000000,26.000000,26.000000,44.000000,25.000000,13.000000,27.000000,91.000000,
,29.000000,20.000000,22.000000,39.000000,20.000000,15.000000,76.000000,18.000000,
,21.000000,26.000000,103.000000,114.000000,86.000000,17.000000,96.000000,31.000000,
,33.000000,16.000000,31.000000,62.000000,34.000000,39.000000,75.000000,86.000000,
,25.000000,16.000000,42.000000,79.000000,66.000000,19.000000,122.000000,86.000000,
,26.000000,22.000000,37.000000,93.000000,84.000000,10.000000,57.000000,72.000000,
,24.000000,19.000000,52.000000,99.000000,42.000000,18.000000,111.000000,97.000000,
,19.000000,30.000000,31.000000,117.000000,25.000000,18.000000,102.000000,25.000000,
,112.000000,39.000000,125.000000,82.000000,133.000000,39.000000,112.000000,132.000000,
,89.000000,97.000000,102.000000,66.000000,78.000000,67.000000,113.000000,102.000000,


    Synchrony Index
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Kreuz SPIKE Distance
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Percent Bursts with Start Electrode
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,51.456530,45.798160,50.694444,47.833480,49.986033,57.703373,60.131838,48.341450,
B SEM,4.815385,5.764555,6.176996,6.071077,4.681931,7.429980,4.459352,3.263705,
B Replicates,42.857143,36.363636,50.000000,NaN,54.545455,50.000000,50.000000,45.454545,
,75.000000,33.333333,66.666667,36.363636,50.000000,50.000000,NaN,33.333333,
,50.000000,40.000000,55.555556,42.857143,85.714286,100.000000,80.000000,33.333333,
,80.000000,62.500000,25.000000,46.153846,44.444444,100.000000,85.714286,50.000000,
,66.666667,37.500000,20.000000,50.000000,40.000000,75.000000,50.000000,50.000000,
,40.000000,100.000000,100.000000,44.444444,66.666667,40.000000,50.000000,66.666667,
,37.500000,33.333333,66.666667,28.571429,50.000000,30.000000,58.333333,50.000000,
,66.666667,28.571429,50.000000,44.444444,66.666667,33.333333,50.000000,66.666667,
,50.000000,33.333333,50.000000,33.333333,33.333333,43.750000,42.857143,40.000000,
,45.454545,37.500000,30.000000,33.333333,30.000000,87.500000,60.000000,37.500000,
,30.000000,57.142857,44.444444,66.666667,38.461538,42.857143,54.545455,57.142857,
,33.333333,50.000000,50.000000,100.000000,40.000000,40.000000,80.000000,50.000000,


    Burst Peak (Max Spikes per sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,2890.800866,3019.844276,3207.407407,2899.963673,3233.870759,3126.190476,2544.765840,3489.826840,
B SEM,150.105858,208.785597,209.282723,219.429984,203.758485,263.755880,223.286099,243.627479,
B Replicates,2571.428571,3090.909091,2800.000000,NaN,2636.363636,3000.000000,2000.000000,2863.636364,
,3500.000000,3333.333333,4333.333333,2454.545455,4500.000000,2000.000000,NaN,4666.666667,
,3000.000000,3300.000000,3000.000000,2285.714286,3000.000000,5000.000000,2800.000000,5000.000000,
,3400.000000,2250.000000,4000.000000,2230.769231,3444.444444,4000.000000,2071.428571,3500.000000,
,3000.000000,2625.000000,2600.000000,3750.000000,3600.000000,2750.000000,3000.000000,2375.000000,
,2000.000000,3500.000000,4333.333333,3000.000000,2500.000000,2800.000000,2750.000000,4000.000000,
,2750.000000,3222.222222,3333.333333,2428.571429,3500.000000,2800.000000,2000.000000,3500.000000,
,2416.666667,1571.428571,2750.000000,3000.000000,2666.666667,4000.000000,4000.000000,3333.333333,
,2500.000000,2416.666667,3750.000000,2750.000000,4166.666667,2875.000000,3428.571429,3800.000000,
,2818.181818,3250.000000,2700.000000,4166.666667,2300.000000,2875.000000,2333.333333,2125.000000,
,3900.000000,4428.571429,2222.222222,3833.333333,2692.307692,3714.285714,1409.090909,3714.285714,
,2833.333333,3250.000000,2666.666667,2000.000000,3800.000000,1700.000000,2200.000000,3000.000000,


    Time to Burst Peak (ms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,26.000000,24.750000,28.583333,26.681818,25.333333,17.750000,55.863636,18.250000,
B SEM,5.860112,7.583000,7.399282,6.515462,3.457169,3.007881,8.970936,3.657961,
B Replicates,58.500000,52.500000,32.500000,NaN,29.500000,26.500000,50.500000,28.500000,
,29.500000,22.500000,11.500000,32.500000,22.500000,3.500000,NaN,8.500000,
,15.500000,13.500000,28.500000,19.500000,22.500000,18.500000,20.500000,12.500000,
,14.500000,20.500000,5.500000,10.500000,9.500000,4.500000,56.500000,11.500000,
,18.500000,24.500000,8.500000,8.500000,9.500000,16.500000,90.500000,5.500000,
,72.500000,4.500000,22.500000,12.500000,26.500000,28.500000,98.500000,9.500000,
,11.500000,8.500000,26.500000,44.500000,15.500000,14.500000,64.500000,20.500000,
,16.500000,98.500000,17.500000,10.500000,37.500000,7.500000,21.500000,52.500000,
,10.500000,13.500000,80.500000,21.500000,13.500000,25.500000,24.500000,20.500000,
,10.500000,14.500000,10.500000,14.500000,46.500000,19.500000,24.500000,10.500000,
,16.500000,11.500000,80.500000,38.500000,36.500000,10.500000,78.500000,20.500000,
,37.500000,12.500000,18.500000,80.500000,34.500000,37.500000,84.500000,18.500000,


    Resistance - Avg (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Resistance - Std (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Number of Covered Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Weighted Mean Resistance (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


