Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  5uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,30.935922,21.190094,NaN,10.423456,36.504388,20.317480,3.214849,44.812892,
,33.116183,35.178562,18.892376,11.599777,32.874366,12.400827,18.284215,NaN,
,22.429682,19.627491,4.949747,5.126433,10.956828,35.840866,4.946428,14.508379,
,26.433220,35.537172,39.603168,2.744312,27.435660,42.096863,12.517297,22.585881,
,22.622583,31.142210,4.348560,4.266970,15.959813,9.507207,7.110997,1.556148,
,4.470719,7.263193,5.305903,10.694990,6.714703,4.762442,8.513633,4.869538,


    Network Burst Percentage
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,95.831031,94.590393,97.952213,96.551429,99.213002,93.882721,92.311639,99.123614,
B SEM,1.648762,2.629310,0.889821,2.266619,0.243767,2.337452,6.924378,0.383642,
B Replicates,87.267905,99.954023,95.577211,NaN,97.430627,99.916213,16.199377,98.451053,
,99.240987,99.920635,99.899598,99.890591,98.640483,93.027888,97.044805,100.000000,
,92.222222,97.104946,95.954488,86.604886,100.000000,99.358974,99.302201,99.202454,
,99.854015,97.092084,98.846597,99.958898,99.414348,77.683616,99.897576,NaN,
,NaN,99.635834,99.589491,99.699097,97.797927,98.108449,99.923547,99.676824,
,NaN,75.792507,100.000000,99.800000,99.838710,100.000000,99.696049,98.247810,
,99.834711,95.227442,NaN,99.513619,99.834437,88.066465,97.863542,99.882629,
,99.967794,75.070555,99.376947,99.511401,99.806202,89.778535,100.000000,NaN,
,88.674497,100.000000,99.708114,99.949749,99.865772,100.000000,99.682237,96.174863,
,91.837900,99.874687,100.000000,99.850411,99.065119,100.000000,98.787559,99.793246,
,100.000000,99.429658,90.424242,100.000000,99.386503,99.959050,99.435364,99.974862,
,99.410278,95.982340,98.097654,77.287066,99.475891,80.693459,99.907407,99.832402,


    Network IBI Coefficient of Variation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.563008,1.184649,0.806096,0.762636,0.762117,0.808092,0.798167,0.864053,
B SEM,0.098538,0.143379,0.165386,0.124894,0.195419,0.085172,0.146185,0.181816,
B Replicates,0.027504,1.098539,0.601347,NaN,0.533391,0.794298,NaN,0.658511,
,0.524443,0.959928,0.945219,0.978925,NaN,0.755996,0.062146,NaN,
,0.517672,1.729354,0.238051,0.595992,NaN,NaN,1.037728,0.555949,
,0.495518,NaN,1.794713,0.842449,1.987511,NaN,1.238303,NaN,
,NaN,0.813883,0.442170,0.162368,0.287603,1.017259,0.598459,1.230377,
,NaN,NaN,0.184213,0.574200,0.278822,1.301637,1.569724,0.946379,
,NaN,2.049494,NaN,1.577412,NaN,1.034309,1.029301,NaN,
,0.724669,NaN,1.240776,0.728244,0.199339,0.435079,0.008772,NaN,
,0.502737,0.832412,NaN,1.082430,1.115785,0.478712,1.107950,0.483655,
,1.171534,1.268306,1.340816,0.365250,1.184575,0.868552,0.941451,1.835518,
,0.507317,0.996929,0.480202,0.719090,0.842006,0.831228,0.442265,0.184954,
,0.595674,0.912992,0.793454,NaN,0.430018,0.563853,0.743743,1.017085,


    Network Normalized Duration IQR
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.844941,2.052033,0.902957,0.382240,0.657627,0.990808,0.408456,1.003247,
B SEM,0.266866,0.816166,0.379234,0.079529,0.241692,0.395206,0.072417,0.734611,
B Replicates,NaN,0.332868,0.227707,NaN,0.506494,0.417016,NaN,0.307757,
,NaN,NaN,NaN,0.876291,NaN,0.060918,NaN,NaN,
,NaN,4.373194,0.137921,0.193542,NaN,NaN,0.184251,0.029062,
,1.083946,NaN,0.408763,0.299263,1.142970,NaN,0.322487,NaN,
,NaN,2.336306,0.652051,0.404936,0.084608,0.118997,0.344266,0.939172,
,NaN,NaN,NaN,0.447732,NaN,0.792104,0.105413,NaN,
,NaN,6.581092,NaN,0.407212,NaN,0.983992,0.325847,NaN,
,1.049627,NaN,0.182798,0.680233,NaN,0.949774,NaN,NaN,
,1.263181,0.955583,NaN,0.359837,0.068637,0.820493,0.506033,0.192204,
,1.595165,1.397710,3.362287,0.052324,1.843012,NaN,0.480371,5.354856,
,0.028398,0.115456,0.986561,0.101030,0.319624,0.755628,0.822226,0.068333,
,0.049330,0.324053,1.265567,NaN,0.638045,4.018346,0.585210,0.131342,


    Area Under Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.655343,0.775442,0.766543,0.779675,0.785623,0.728397,0.788082,0.688664,
B SEM,0.090054,0.042652,0.072965,0.060990,0.025702,0.042317,0.038913,0.094315,
B Replicates,0.905636,0.853922,0.912051,0.123816,0.908082,0.909934,0.447601,0.817830,
,0.783238,0.879305,0.845705,0.851017,0.813916,0.575082,0.900910,0.729277,
,0.713246,0.797407,0.798311,0.787856,0.769718,0.652617,0.811412,0.734201,
,0.748337,0.753977,0.758436,0.842296,0.654953,0.407479,0.952311,0.000000,
,0.000000,0.715703,0.689019,0.899484,0.745181,0.616542,0.822339,0.881791,
,0.000000,0.400912,0.776090,0.823477,0.812014,0.851987,0.925858,0.890033,
,0.788080,0.775946,0.000000,0.775593,0.588138,0.735052,0.714320,0.862779,
,0.830510,0.714051,0.845186,0.798822,0.816690,0.758994,0.831134,0.000000,
,0.819987,0.672038,0.949268,0.808844,0.839192,0.852966,0.735265,0.899312,
,0.729996,0.862754,0.908559,0.861206,0.778056,0.799746,0.839942,0.866403,
,0.850213,0.974211,0.903226,0.926947,0.837333,0.874367,0.684326,0.798711,
,0.694869,0.905078,0.812666,0.856738,0.864198,0.705996,0.791563,0.783636,


    Area Under Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,10.816915,18.619742,16.321280,17.154415,14.363988,15.964683,27.671131,21.334920,
B SEM,2.937101,3.502940,3.268628,2.616359,3.200140,5.115152,4.174289,5.308871,
B Replicates,10.158929,40.020238,21.550000,0.086310,32.069048,65.901786,2.327976,20.670833,
,5.394048,18.714881,14.448214,12.973810,6.758333,8.654762,17.085119,3.354167,
,3.260119,17.940476,12.498214,13.001190,1.697619,0.770833,23.617857,17.450595,
,6.225595,5.213690,8.116667,27.609524,4.709524,1.457143,52.266071,0.000000,
,0.000000,12.648810,11.767857,13.953571,7.403571,6.129167,43.183929,28.358333,
,0.000000,1.389286,11.913095,17.169643,6.097619,19.832143,22.572024,23.603571,
,5.560714,11.052381,0.000000,24.302976,4.969048,11.945833,17.848810,9.791667,
,35.015476,8.167262,7.278571,18.264881,13.928571,7.582143,11.733333,0.000000,
,11.861905,28.558929,23.282143,27.529167,18.445833,11.635714,41.988095,54.353571,
,13.946429,18.288690,19.444643,18.207738,33.389881,12.611905,31.010119,17.992857,
,23.213095,23.986905,45.214286,28.536310,26.061905,31.217857,35.883333,55.527976,
,15.166667,37.455357,20.341667,4.217857,16.836905,13.836905,32.536905,24.915476,


    Full Width at Half Height of Normalized Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,12.900000,10.833333,14.363636,11.833333,13.833333,6.416667,15.250000,12.800000,
B SEM,1.669664,1.391714,1.707059,2.088327,1.429311,1.982722,0.853913,2.069890,
B Replicates,22.000000,18.000000,19.000000,21.000000,20.000000,17.000000,16.000000,22.000000,
,8.000000,16.000000,16.000000,22.000000,16.000000,13.000000,13.000000,8.000000,
,12.000000,8.000000,1.000000,5.000000,13.000000,4.000000,9.000000,12.000000,
,10.000000,8.000000,12.000000,4.000000,5.000000,5.000000,16.000000,NaN,
,NaN,12.000000,12.000000,10.000000,18.000000,1.000000,15.000000,1.000000,
,NaN,5.000000,12.000000,16.000000,12.000000,12.000000,14.000000,17.000000,
,6.000000,8.000000,NaN,3.000000,5.000000,1.000000,19.000000,9.000000,
,9.000000,12.000000,13.000000,8.000000,15.000000,1.000000,17.000000,NaN,
,14.000000,9.000000,15.000000,20.000000,12.000000,1.000000,12.000000,10.000000,
,11.000000,7.000000,16.000000,14.000000,13.000000,2.000000,18.000000,11.000000,
,17.000000,7.000000,19.000000,16.000000,18.000000,1.000000,19.000000,16.000000,
,20.000000,20.000000,23.000000,3.000000,19.000000,19.000000,15.000000,22.000000,


    Full Width at Half Height of Cross-Correlation
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,49.000000,45.916667,63.363636,78.333333,59.750000,27.916667,98.916667,67.600000,
B SEM,13.846781,12.378781,11.917346,7.715916,9.749223,5.564305,9.861509,11.606703,
B Replicates,73.000000,146.000000,112.000000,44.000000,82.000000,49.000000,33.000000,104.000000,
,24.000000,104.000000,92.000000,75.000000,51.000000,31.000000,115.000000,25.000000,
,21.000000,27.000000,21.000000,58.000000,22.000000,10.000000,28.000000,81.000000,
,25.000000,20.000000,32.000000,38.000000,18.000000,14.000000,102.000000,NaN,
,NaN,24.000000,75.000000,86.000000,76.000000,19.000000,106.000000,33.000000,
,NaN,19.000000,32.000000,104.000000,40.000000,42.000000,111.000000,81.000000,
,21.000000,15.000000,NaN,97.000000,39.000000,19.000000,137.000000,36.000000,
,28.000000,20.000000,36.000000,70.000000,94.000000,8.000000,121.000000,NaN,
,25.000000,22.000000,36.000000,102.000000,50.000000,18.000000,128.000000,68.000000,
,20.000000,26.000000,28.000000,130.000000,26.000000,21.000000,113.000000,25.000000,
,131.000000,38.000000,125.000000,73.000000,123.000000,29.000000,98.000000,131.000000,
,122.000000,90.000000,108.000000,63.000000,96.000000,75.000000,95.000000,92.000000,


    Synchrony Index
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Kreuz SPIKE Distance
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Percent Bursts with Start Electrode
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,52.047619,60.867605,54.155844,54.627115,55.952381,60.436508,60.690559,50.887446,
B SEM,6.273778,6.309787,5.419941,6.420919,7.657225,6.906990,7.068890,4.962142,
B Replicates,66.666667,42.857143,80.000000,NaN,30.000000,90.000000,50.000000,71.428571,
,33.333333,66.666667,66.666667,28.571429,100.000000,50.000000,100.000000,50.000000,
,33.333333,50.000000,57.142857,87.500000,100.000000,100.000000,25.000000,50.000000,
,50.000000,100.000000,33.333333,63.636364,71.428571,50.000000,45.454545,NaN,
,NaN,66.666667,50.000000,50.000000,50.000000,80.000000,45.454545,25.000000,
,NaN,100.000000,66.666667,75.000000,33.333333,40.000000,80.000000,66.666667,
,100.000000,57.142857,NaN,44.444444,50.000000,20.000000,66.666667,50.000000,
,57.142857,50.000000,50.000000,42.857143,66.666667,42.857143,100.000000,NaN,
,40.000000,35.714286,50.000000,30.000000,75.000000,50.000000,76.923077,50.000000,
,50.000000,75.000000,80.000000,40.000000,30.000000,66.666667,33.333333,57.142857,
,50.000000,50.000000,28.571429,88.888889,40.000000,50.000000,45.454545,25.000000,
,40.000000,36.363636,33.333333,50.000000,25.000000,85.714286,60.000000,63.636364,


    Burst Peak (Max Spikes per sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,3266.428571,3174.422800,3029.437229,3115.722157,3353.373016,2930.753968,2671.906566,2957.889610,
B SEM,359.472551,248.991522,247.414849,152.652744,296.140115,249.370722,237.990648,207.331086,
B Replicates,5000.000000,4142.857143,3200.000000,NaN,2700.000000,3000.000000,2000.000000,2714.285714,
,2000.000000,4000.000000,4000.000000,3000.000000,3000.000000,2250.000000,4000.000000,4000.000000,
,2666.666667,2666.666667,3285.714286,3125.000000,6000.000000,5000.000000,3375.000000,2750.000000,
,3500.000000,4000.000000,1500.000000,2818.181818,1857.142857,2500.000000,2272.727273,NaN,
,NaN,1666.666667,3000.000000,3250.000000,3750.000000,2600.000000,3181.818182,2500.000000,
,NaN,4000.000000,4000.000000,3875.000000,3000.000000,2400.000000,2000.000000,3000.000000,
,5000.000000,3285.714286,NaN,2222.222222,3500.000000,3600.000000,2166.666667,2000.000000,
,2714.285714,2500.000000,2000.000000,3571.428571,3333.333333,2714.285714,4000.000000,NaN,
,2000.000000,1785.714286,4000.000000,2500.000000,3750.000000,3500.000000,2000.000000,3100.000000,
,3833.333333,3000.000000,2600.000000,3800.000000,2300.000000,3333.333333,2666.666667,2571.428571,
,3750.000000,3500.000000,2571.428571,3111.111111,3800.000000,2700.000000,1500.000000,4125.000000,
,2200.000000,3545.454545,3166.666667,3000.000000,3250.000000,1571.428571,2900.000000,2818.181818,


    Time to Burst Peak (ms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,19.600000,39.583333,25.681818,35.409091,30.750000,21.416667,54.000000,41.100000,
B SEM,3.367987,8.908166,4.889354,7.724171,6.739891,6.350207,6.064677,8.490779,
B Replicates,26.500000,54.500000,29.500000,NaN,14.500000,20.500000,63.500000,22.500000,
,6.500000,28.500000,53.500000,62.500000,62.500000,7.500000,29.500000,34.500000,
,14.500000,18.500000,11.500000,42.500000,22.500000,12.500000,28.500000,99.500000,
,12.500000,83.500000,7.500000,16.500000,6.500000,4.500000,48.500000,NaN,
,NaN,78.500000,48.500000,22.500000,20.500000,11.500000,56.500000,55.500000,
,NaN,10.500000,24.500000,12.500000,82.500000,79.500000,15.500000,50.500000,
,17.500000,12.500000,NaN,65.500000,48.500000,10.500000,78.500000,9.500000,
,14.500000,92.500000,13.500000,15.500000,14.500000,6.500000,68.500000,NaN,
,18.500000,4.500000,14.500000,28.500000,6.500000,11.500000,80.500000,59.500000,
,12.500000,22.500000,10.500000,12.500000,28.500000,22.500000,49.500000,10.500000,
,42.500000,46.500000,26.500000,23.500000,23.500000,19.500000,53.500000,38.500000,
,30.500000,22.500000,42.500000,87.500000,38.500000,50.500000,75.500000,30.500000,


    Resistance - Avg (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Resistance - Std (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Number of Covered Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Weighted Mean Resistance (kOhms)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B SEM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
B Replicates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


